Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap
Vietnam,HOSE,NVT,Ninh Van Bay Travel Real Estate Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,7500.0,4100,421730000000.0
Vietnam,HOSE,OCB,Orient Commercial Joint Stock Bank,Financials,Banks,K,Financial and insurance activities,VIETNAM,Main,10900.0,1451500,20109881394050.0
Vietnam,HOSE,OGC,Ocean Group Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,3010.0,682000,731999997560.0
Vietnam,HOSE,OPC,OPC Pharmaceutical Joint Stock Company,Health Care,Pharmaceuticals,C,Manufacturing,VIETNAM,Main,22600.0,4500,1506045912000.0
Vietnam,HOSE,ORS,Tien Phong Securities Corporation,Financials,Investment Services,K,Financial and insurance activities,VIETNAM,Main,13150.0,1753900,62400000000.0
Vietnam,HOSE,PAC,Dry Cell and Storage Battery Joint Stock Company,Industrials,Electrical Components & Equipment,C,Manufacturing,VIETNAM,Main,25000.0,548300,2184170229000.0
Vietnam,HOSE,PAN,The PAN Group Joint Stock Company,Consumer Goods,Food Production,C,Manufacturing,VIETNAM,Main,32400.0,560300,7873206765000.0
Vietnam,HOSE,PC1,PC1 Group Joint Stock Company,Industrials,Heavy Construction,F,Construction,VIETNAM,Main,25500.0,4998700,3625205674000.0
Vietnam,HOSE,PDN,Dong Nai Port Joint Stock Company,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,111800.0,7400,1060692083300.0
Vietnam,HOSE,PDR,Phat Dat Real Estate Development Corp,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,15250.0,5887800,8990632381500.0
Vietnam,HOSE,PDV,Phuong Dong Viet Shipping and Logistics Corporation,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,9800.0,27100,96900000000.0
Vietnam,HOSE,PET,Petrovietnam General Services Corporation,Consumer Services,Specialty Retailers,G,Wholesale and retail trade,VIETNAM,Main,40000.0,3421600,917961314400.0
Vietnam,HOSE,PGC,PETROLIMEX GAS CORPORATION - JSC,Utilities,Gas Distribution,G,Wholesale and retail trade,VIETNAM,Main,14050.0,99800,1031801773500.0
Vietnam,HOSE,PGD,Petro Viet Nam Low Pressure GAS Distribution Joint Stock Company,Utilities,Gas Distribution,G,Wholesale and retail trade,VIETNAM,Main,24250.0,300,3491925116000.0
Vietnam,HOSE,PGI,Petrolimex Insurance Corporation,Financials,Full Line Insurance,K,Financial and insurance activities,VIETNAM,Main,19400.0,4500,1685637687000.0
Vietnam,HOSE,PGV,Power Generation Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,24350.0,21000,17440504105100.0
Vietnam,HOSE,PHC,Phuc Hung Holdings Construction Joint Stock Company,Industrials,Heavy Construction,F,Construction,VIETNAM,Main,4690.0,30600,351119260800.0
Vietnam,HOSE,PHR,Phuoc Hoa Rubber Joint Stock Company,Basic Materials,Commodity Chemicals,C,Manufacturing,VIETNAM,Main,61000.0,224300,3908804340600.0
Vietnam,HOSE,PIT,Petrolimex International Trading Joint Stock Company,Consumer Goods,Farming & Fishing,A,"Agriculture, forestry and fishing",VIETNAM,Main,7250.0,1000,85119247750.0
Vietnam,HOSE,PJT,Petrolimex Joint Stock Tanker Company,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,9000.0,,188933879400.0
Vietnam,HOSE,PLP,Pha Le Plastics Manufacturing and Technology Joint Stock Company,Basic Materials,General Mining,B,Mining and quarrying,VIETNAM,Main,5450.0,37700,345000000000.0
Vietnam,HOSE,PLX,Viet Nam National Petroleum Group,Oil & Gas,Integrated Oil & Gas,B,Mining and quarrying,VIETNAM,Main,45650.0,6619900,88649212477500.0
Vietnam,HOSE,PMG,PETRO CENTER CORPORATION,Utilities,Gas Distribution,G,Wholesale and retail trade,VIETNAM,Main,7450.0,6500,854700000000.0
Vietnam,HOSE,PNC,Phuong Nam Cultural Joint Stock Corporation,Consumer Services,Specialty Retailers,G,Wholesale and retail trade,VIETNAM,Main,27500.0,,198168090850.0
Vietnam,HOSE,PNJ,Phu Nhuan Jewelry Joint Stock Company,Consumer Services,Specialty Retailers,G,Wholesale and retail trade,VIETNAM,Main,117700.0,878600,20106846450000.0
Vietnam,HOSE,POW,PetroVietnam Power Corporation,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,13100.0,10649700,36329454130800.0
Vietnam,HOSE,PPC,Pha Lai Thermal Power Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,10350.0,542800,6059586720600.0
Vietnam,HOSE,PTB,Phu Tai Joint Stock Company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,51500.0,38600,3468067902000.0
Vietnam,HOSE,PTC,ICAPITAL investment joint stock company,Industrials,Heavy Construction,F,Construction,VIETNAM,Main,7050.0,500,98880993900.0
Vietnam,HOSE,PTL,Victory Group Joint Stock Company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,3090.0,404800,372721351600.0
Vietnam,HOSE,PVD,PetroVietNam Drilling & Well Service Corporation,Oil & Gas,Oil Equipment & Services,S,Other service activities,VIETNAM,Main,34700.0,6348700,8078138376000.0
Vietnam,HOSE,PVP,Pacific Petroleum Transportation Joint Stock Company,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,15300.0,897000,659925196000.0
Vietnam,HOSE,PVT,Petrovietnam Transportation Corporation,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,23200.0,13274800,5319219061800.0
Vietnam,HOSE,QCG,Quoc Cuong Gia Lai Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,13200.0,246100,3906833802200.0
Vietnam,HOSE,QNP,Quy Nhon Port Joint Stock Company,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,32750.0,,1216339495000.0
Vietnam,HOSE,RAL,Rangdong Light Source and Vacuum Flask Joint Stock Company,Industrials,Electrical Components & Equipment,C,Manufacturing,VIETNAM,Main,87500.0,4600,1553650000000.0
Vietnam,HOSE,REE,Refrigeration Electrical Engineering Corporation,Utilities,Multiutilities,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,63000.0,782200,12650077780800.0
Vietnam,HOSE,RYG,ROYAL MANUFACTURE AND INVESTMENT JOINT STOCK COMPANY,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,10600.0,118200,479250000000.0
Vietnam,HOSE,S4A,Sesan 4A Hydropower Joint Stock Company,Utilities,Alternative Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,33500.0,4000,1055000000000.0
Vietnam,HOSE,SAB,Saigon Beer – Alcohol – Beverage Corporation,Consumer Goods,Brewers,C,Manufacturing,VIETNAM,Main,44350.0,577100,137618942515600.0
Vietnam,HOSE,SAM,SAM HOLDINGS Corporation,Technology,Telecommunications Equipmen,J,Information and communication,VIETNAM,Main,6720.0,116600,1873839198250.0
Vietnam,HOSE,SAV,Savimex Corporation,Consumer Goods,Furnishings,C,Manufacturing,VIETNAM,Main,13400.0,,123935494100.0
Vietnam,HOSE,SBA,Song Ba Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,28200.0,33600,964612336000.0
Vietnam,HOSE,SBG,Siba High-Tech Mechanical Group Joint Stock Company,Industrials,Diversified Industrials,S,Other service activities,VIETNAM,Main,11750.0,22200,644999522700.0
Vietnam,HOSE,SBT,Thanh Thanh Cong - Bien Hoa Joint Stock Company,Consumer Goods,Food Production,C,Manufacturing,VIETNAM,Main,22350.0,457800,9831379578450.0
Vietnam,HOSE,SBV,Siam Brothers Vietnam Joint stock company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,7880.0,29200,901113708000.0
Vietnam,HOSE,SC5,Construction Joint Stock Company No.5,Industrials,Heavy Construction,F,Construction,VIETNAM,Main,15250.0,,361102325900.0
Vietnam,HOSE,SCR,Sai Gon Thuong Tin Real Estate Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,5860.0,1478400,3978759192750.0
Vietnam,HOSE,SCS,Sai Gon Cargo Service Corporation,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,52800.0,162500,8023404649800.0
Vietnam,HOSE,SFC,Sai Gon Fuel Joint Stock Company,Consumer Services,Specialty Retailers,G,Wholesale and retail trade,VIETNAM,Main,19200.0,300,264018246500.0
Vietnam,HOSE,SFG,THE SOUTHERN FERTILIZER JOINT STOCK COMPANY,Basic Materials,Specialty Chemicals,C,Manufacturing,VIETNAM,Main,10650.0,2600,613085862400.0
Vietnam,HOSE,SFI,Sea & Air Freight International,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,28000.0,700,332173997300.0
Vietnam,HOSE,SGN,Sai Gon Ground Services Joint Stock Company,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,53100.0,1000,3320654156512.0
Vietnam,HOSE,SGR,SaiGon Real Estate Group Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,15850.0,59200,1148399362000.0
Vietnam,HOSE,SGT,Sai Gon Telecommunication & Technologies Corporation,Technology,Software,J,Information and communication,VIETNAM,Main,15950.0,500,488410586400.0
Vietnam,HOSE,SHA,Son Ha Sai Gon Joint Stock Company,Consumer Goods,Durable Household Products,C,Manufacturing,VIETNAM,Main,3980.0,11200,200776576000.0
Vietnam,HOSE,SHB,Sai Gon – Ha Noi Commercial Joint Stock Bank,Financials,Banks,K,Financial and insurance activities,VIETNAM,Main,15050.0,46241800,15640559012000.0
Vietnam,HOSE,SHI,Son Ha International Corporation,Consumer Goods,Durable Household Products,C,Manufacturing,VIETNAM,Main,14650.0,379000,418633726300.0
Vietnam,HOSE,SHP,Southern Hydropower Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,34400.0,9700,2136592560000.0
Vietnam,HOSE,SIP,Sai Gon VRG Investment Corporation,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,57600.0,173400,1187628954000.0
Vietnam,HOSE,SJD,Can Don Hydro Power Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,14100.0,82500,1597318053000.0
Vietnam,HOSE,SJS,SJ Group Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,49000.0,25100,3100012722000.0
Vietnam,HOSE,SKG,Superdong Fast Ferry Kien Giang Joint Stock Company,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,9480.0,36100,1261859193100.0
Vietnam,HOSE,SMA,Saigon Machinery Spare Parts Joint Stock Company,Industrials,Diversified Industrials,S,Other service activities,VIETNAM,Main,8750.0,11100,182156000000.0
Vietnam,HOSE,SMB,Sai Gon - Mien Trung Beer Joint Stock Company,Consumer Goods,Soft Drinks,C,Manufacturing,VIETNAM,Main,38400.0,7800,921366023760.0
Vietnam,HOSE,SMC,SMC Trading Investment Joint Stock Company,Basic Materials,Steel,C,Manufacturing,VIETNAM,Main,11100.0,167800,1154979182500.0
Vietnam,HOSE,SPM,S.P.M Corporation,Health Care,Pharmaceuticals,C,Manufacturing,VIETNAM,Main,9500.0,200,205173000000.0
Vietnam,HOSE,SRC,Sao Vang Rubber Joint Stock Company,Consumer Goods,Tires,C,Manufacturing,VIETNAM,Main,49900.0,23000,415337846400.0
Vietnam,HOSE,SRF,Searefico corporation,Industrials,Industrial Machinery,C,Manufacturing,VIETNAM,Main,6950.0,23700,580118504500.0
Vietnam,HOSE,SSB,SOUTHEAST ASIA COMMERCIAL JOINT STOCK BANK,Financials,Banks,K,Financial and insurance activities,VIETNAM,Main,16650.0,1828900,50495129603500.0
Vietnam,HOSE,SSC,Southern Seed Corporation,Consumer Goods,Farming & Fishing,A,"Agriculture, forestry and fishing",VIETNAM,Main,30800.0,,921849511000.0
Vietnam,HOSE,SSI,SSI Securities Corporation,Financials,Investment Services,K,Financial and insurance activities,VIETNAM,Main,28650.0,42490600,20643715874600.0
Vietnam,HOSE,ST8,ST8 Holdings Joint Stock Company,Technology,Electronic Office Equipmen,J,Information and communication,VIETNAM,Main,3450.0,50700,488697138000.0
Vietnam,HOSE,STB,Sai Gon Thuong Tin Commercial Joint Stock Bank,Financials,Banks,K,Financial and insurance activities,VIETNAM,Main,67600.0,33645200,28948637535450.0
Vietnam,HOSE,STG,South Logistics Joint Stock Company,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,37500.0,,1751476519500.0
Vietnam,HOSE,STK,CENTURY SYNTHETIC FIBER CORPORATION,Consumer Goods,Clothing & Accessories,C,Manufacturing,VIETNAM,Main,15200.0,15000,959004768000.0
Vietnam,HOSE,SVC,Saigon General Service Corporation,Consumer Services,Specialty Retailers,G,Wholesale and retail trade,VIETNAM,Main,18350.0,1900,1168853727600.0
Vietnam,HOSE,SVD,Vu Dang Investment & Trading Joint Stock Company,Consumer Goods,Clothing & Accessories,C,Manufacturing,VIETNAM,Main,4080.0,9600,190275000000.0
Vietnam,HOSE,SVT,Sai Gon Vien Dong Technology Joint Stock Company,Consumer Services,Publishing,J,Information and communication,VIETNAM,Main,11300.0,400,67161858060.0
Vietnam,HOSE,SZC,Sonadezi Chau Duc Shareholding Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,29600.0,413400,1885000000000.0
Vietnam,HOSE,SZL,Sonadezi Long Thanh Shareholding Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,48250.0,1400,624857415000.0
Vietnam,HOSE,TAL,Taseco Land Investment Joint Stock Company,Financials,Real Estate Services,L,Real estate activities,VIETNAM,Main,43000.0,125800,17100000000000.0
Vietnam,HOSE,TBC,Thac Ba Hydropower Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,35200.0,100,1536700000000.0
Vietnam,HOSE,TCB,Vietnam Technological and Commercial Joint Stock Bank,Financials,Banks,K,Financial and insurance activities,VIETNAM,Main,30300.0,6834600,119350345728000.0
Vietnam,HOSE,TCD,TRACODI CONSTRUCTION HOLDINGS JOINT STOCK COMPANY,Industrials,Heavy Construction,F,Construction,VIETNAM,Main,1890.0,,640473032400.0
Vietnam,HOSE,TCH,Hoang Huy Investment Financial Services Joint Stock Company,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,14500.0,3640300,7683656517000.0
Vietnam,HOSE,TCI,Thanh Cong Securities Joint Stock Company,Financials,Investment Services,K,Financial and insurance activities,VIETNAM,Main,8780.0,29900,252000000000.0
Vietnam,HOSE,TCL,Tan Cang Logistics And Stevedoring Joint Stock Company,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,33900.0,25300,575957057500.0
Vietnam,HOSE,TCM,Thanh Cong Textile Garment Investment Trading Joint Stock Company,Consumer Goods,Clothing & Accessories,C,Manufacturing,VIETNAM,Main,23700.0,1408600,1201193730700.0
Vietnam,HOSE,TCO,TCO HOLDINGS JOINT STOCK COMPANY,Industrials,Marine Transportation,H,Transportation and storage,VIETNAM,Main,10650.0,213600,223366931400.0
Vietnam,HOSE,TCR,Taicera Enterprise Company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,2690.0,4800,126736146180.0
Vietnam,HOSE,TCT,Tay Ninh Cable Car Tour Company,Consumer Services,Recreational Services,S,Other service activities,VIETNAM,Main,21650.0,19200,842729200000.0
Vietnam,HOSE,TCX,Techcom Securities Joint Stock Company,Financials,Investment Services,K,Financial and insurance activities,VIETNAM,Main,,,101928683726100.0
Vietnam,HOSE,TDC,Binh Duong Trade and Development Joint Stock Company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,11050.0,113400,883000000000.0
Vietnam,HOSE,TDG,TDG GLOBAL Investment Joint Stock Company,Oil & Gas,Integrated Oil & Gas,B,Mining and quarrying,VIETNAM,Main,2670.0,34300,162540000000.0
Vietnam,HOSE,TDH,Thu Duc Housing Development Corporation,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,3670.0,42700,1249014383100.0
Vietnam,HOSE,TDM,Thu Dau Mot Water Joint Stock Company,Utilities,Water,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,56000.0,2600,1366677200000.0
Vietnam,HOSE,TDP,Thuan Duc Joint Stock Company,Basic Materials,Specialty Chemicals,C,Manufacturing,VIETNAM,Main,29500.0,404800,365000000000.0
Vietnam,HOSE,TDW,Thu Duc Water Supply Joint Stock Company,Utilities,Water,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,45100.0,1000,182750000000.0
Vietnam,HOSE,TEG,Truong Thanh Energy And Real Estate Joint Stock Company,Basic Materials,Forestry,A,"Agriculture, forestry and fishing",VIETNAM,Main,5990.0,1700,161999982000.0
Vietnam,HOSE,THG,Tien Giang Investment and Construction Joint Stock Company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,44800.0,10100,470996349750.0
Vietnam,HOSE,TIP,Tin Nghia Industrial Park Development Joint Stock Company,Financials,Diversified REITs,S,Other service activities,VIETNAM,Main,19000.0,21100,397848087900.0
Vietnam,HOSE,TIX,Tan Binh Import – Export Joint Stock Corporation,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,43500.0,,792000000000.0
Vietnam,HOSE,TLD,Thang Long Urban Development and Construction Investment Joint Stock Company,Industrials,Building Materials & Fixtures,F,Construction,VIETNAM,Main,8200.0,116100,189000000000.0
Vietnam,HOSE,TLG,Thien Long Group Corporation,Consumer Goods,Nondurable Household Products,C,Manufacturing,VIETNAM,Main,50300.0,78800,4929234960000.0
Vietnam,HOSE,TLH,Tien Len Steel Corporation Joint Stock Company,Basic Materials,Steel,C,Manufacturing,VIETNAM,Main,4580.0,134600,1107177987300.0
Vietnam,HOSE,TMP,Thac Mo Hydro Power Joint Stock Company,Utilities,Electricity,D,"Electricity, gas, steam and air conditioning supply",VIETNAM,Main,58000.0,100,2275000000000.0
Vietnam,HOSE,TMS,TRANSIMEX CORPORATION,Industrials,Transportation Services,H,Transportation and storage,VIETNAM,Main,41000.0,200,1485767089000.0
Vietnam,HOSE,TMT,TMT Motors Corporation,Consumer Goods,Automobiles,C,Manufacturing,VIETNAM,Main,12500.0,200,387218790000.0
Vietnam,HOSE,TN1,ROX KEY HOLDINGS JOINT STOCK COMPANY,Financials,Real Estate Services,L,Real estate activities,VIETNAM,Main,16700.0,,585200000000.0
Vietnam,HOSE,TNC,Thong Nhat Rubber Joint Stock Company,Basic Materials,Commodity Chemicals,C,Manufacturing,VIETNAM,Main,27000.0,3400,250250000000.0
Vietnam,HOSE,TNH,TNH HOSPITAL GROUP JOINT STOCK COMPANY,Health Care,Health Care Providers,Q,Human health and social work activities,VIETNAM,Main,10700.0,58100,1105975000000.0
Vietnam,HOSE,TNI,Thanh Nam Group Joint Stock Company,Basic Materials,Nonferrous Metals,C,Manufacturing,VIETNAM,Main,4540.0,4200,319725000000.0
Vietnam,HOSE,TNT,Tai Nguyen Corporation,Financials,Real Estate Holding & Development,L,Real estate activities,VIETNAM,Main,8900.0,79400,68850000000.0
Vietnam,HOSE,TPB,Tien Phong Commercial Joint Stock Bank,Financials,Banks,K,Financial and insurance activities,VIETNAM,Main,16100.0,8612200,17814528982800.0
Vietnam,HOSE,TPC,Tan Dai Hung Plastic Joint Stock Company,Industrials,Containers & Packaging,C,Manufacturing,VIETNAM,Main,10350.0,,267988845600.0
